,SNP1,SNP2,SNP3,SNP4,SNP5,SNP6,SNP7,SNP8,SNP9,SNP10,SNP11,SNP12,SNP13,SNP14,SNP15,SNP16,SNP17,SNP18,SNP19,SNP20,SNP21,SNP22,SNP23,RBP4,年龄,孕次,产次,身高,孕前体重,BMI分类,孕前BMI,收缩压,舒张压,分娩时,糖筛孕周,VAR00007,wbc,ALT,AST,Cr,BUN,CHO,TG,HDLC,LDLC,ApoA1,ApoB,Lpa,hsCRP,SNP24,SNP25,SNP26,SNP27,SNP28,SNP29,SNP30,SNP31,SNP32,SNP33,SNP34,SNP35,SNP36,SNP37,SNP38,DM家族史,SNP39,SNP40,SNP41,SNP42,SNP43,SNP44,SNP45,SNP46,SNP47,SNP48,SNP49,SNP50,SNP51,SNP52,SNP53,SNP54,SNP55,ACEID,label
SNP48,0.005251089106504182,0.018948803181654154,0.010616485694379974,0.03873609565841347,0.047826127542171366,-0.016639219235740722,0.0467865946783751,0.044896163896632084,0.04558067921691084,0.01622610592096807,0.028168232091623068,0.02188376179715595,0.08367298842536137,0.08048792991085653,-0.014324027540970532,0.01085520386670942,0.008898990786480095,-0.09204880140567805,-0.10945805699285532,-0.06030614063444221,-0.02604918638251551,0.013797861635652785,-0.041526092682405404,-0.049402768578340375,0.0099344263686342,0.04374943951876116,-0.023955644077511808,0.04386858521278886,0.025359126763583695,-0.0038228643562011728,0.018704419066335035,0.027659224587832182,0.028070538616435676,-0.010910449236999758,0.033788581747199155,0.003601084087608256,-0.00261783287812173,-0.0008764544323658164,0.00028870020321795166,0.040978786029567255,0.029674418926619525,-0.042013897168001926,-0.16931379509119218,0.03634703201301382,-0.012081478491993048,0.006775610037200558,-0.03050133914401399,0.04257118755769583,-0.07977367218636496,-0.05592343584998564,-0.06843270420367441,-0.011706328894948624,-0.042451162606506956,-0.01624443148339374,0.003997433031057234,0.07771747688078388,-0.02268081822098901,0.071652529125003,-0.011148308245830447,-0.006975786598853429,-0.02142908207582535,0.037257871259374936,-0.0021737734414800252,0.0036811981746349733,0.0038701651226865346,-0.0590688296188152,0.005540309303528061,-0.06998596700947464,0.014844543424604135,-0.0033424067578579375,0.02321921399224077,0.008747821015108901,0.025684957854000094,0.008325366999374157,1.0,-0.04035084025742091,0.022691076242258308,0.03699233267434567,-0.0476863549324545,-0.022293419782198686,0.045043282454995844,0.05216694068145136,0.07046662350939091,-0.03765003501811035
SNP49,-0.07772340218655728,0.039356907557352494,-1.6494495366107043e-05,0.03786466874730136,0.05157853267905334,-0.038221926507290456,0.016281229891659872,0.03265247661749877,0.030380774361700256,0.029982329543845436,0.016761179223510118,-0.016689091366033432,0.014480190296366187,0.004085650553790991,0.011286630188660945,-0.036520452822149344,0.013460858414000904,-0.03180315773452197,-0.03247869228925567,-0.009141014129748399,-0.02647990307302071,-0.05640094782881216,0.03638095156317287,-0.03336443656854819,0.0030265440529730295,-0.02743025501390084,-0.05034847939240525,-0.02994883959406449,-0.04071915272740114,-0.02791917066705949,-0.026857785503349236,0.01190785216144518,0.04596759045708027,-0.0334285181327272,-0.06211766850312599,0.0015788573533868722,0.009250730562850699,-0.006370355573336492,0.026643513921367046,0.017598563527648308,0.0728445536684758,-0.032879986095962245,0.005194170749460388,-0.05016008028648135,-0.029308746296317495,-0.014535303657078,0.02672239750034825,-0.04836057019496727,-0.015804854034480117,-0.09892789201133385,-0.045089778537105045,-0.03329688039767154,0.022917407957881,-0.01598330171287485,0.07492651102529282,0.007923503596382317,-0.0062038827176290725,0.0020024926706608253,-0.026775813416940564,-0.08932010936559376,0.03352651814827233,0.015252081487468271,0.037833054621708086,-0.01940209231790343,-0.017681355535005917,-0.0329652831729715,-0.01713601705648129,-0.020744394115453518,0.015380718223703606,-0.019388891691687695,-0.06457898751288083,0.07229026587903575,0.02744348472128322,0.03250875869539293,-0.04035084025742091,1.0,-0.06017270094682424,-0.045346037366084196,-0.017899184394430463,-0.046637080481202145,0.0032186130977252996,-0.01963601623581142,-0.05675279703200436,0.006127017041013987
SNP50,0.04078989716130452,-0.0360170049751608,-0.013542273127339455,0.008037273590112342,-0.06161444722303952,-0.007741418117360939,0.05028728784261626,0.02836583925370095,0.023984530992464073,0.04012420455600743,0.009870915948430889,0.052322410778591316,0.03797022996831325,0.02091798203612771,0.025261097873998894,-0.0427441185994039,0.05426063169552785,-0.0494893138202997,-0.05553443036797193,0.08440209345043946,0.06511493285939801,0.051068922021139024,0.01459278615028712,-0.18536334367879911,-0.0022427296480158386,0.01111088236432775,0.01279414731229419,-0.05220822607822037,0.0156366307068815,0.026667889017037733,0.04091618381322596,-0.004580504334779501,-0.051848309700967,0.005388034483227986,0.05694275635636272,-0.012194931350188972,-0.024215707394956393,-0.06990092972337812,0.032700630402696176,0.08439508216649455,0.058306302556344246,0.004880823975996349,-0.014865302990754689,0.05297419261966618,-0.008878648366874433,0.03847355299203645,0.04399065923610584,-0.018101408968268035,0.031927323559970196,0.03521091956501706,-0.05691063476288604,0.03097552885139711,-0.01660638488537944,-0.009456398590057329,-0.040440913700028426,0.012258231430009281,0.024028359660328638,-0.03207339661582607,-0.007579435979220672,-0.00701332249533867,0.0028900449529734324,0.009696302185832692,0.037145792071591854,-0.028475339398739703,-0.06804377332077842,0.010759488511731084,-0.019029668569751863,0.009898231385562884,-0.08567183985079486,0.025572149932458207,0.011127785669041337,-0.014235119299983615,-0.013528535718103491,-0.035132576214864916,0.022691076242258308,-0.06017270094682424,1.0,-0.016199796635289976,0.005573404222091922,0.05331663695925339,-0.013152377319498499,-0.04614524655002615,0.0671458652105098,0.01777198083445268
SNP51,0.021423538036931342,0.007499780482649877,-0.01683240850286772,0.0014410206480476638,0.042868696287583524,-0.01965948427291971,0.023670513945093133,0.046821677695381564,0.044034188472027086,0.038242330134641,0.01501658224945221,-0.023079213141910804,-0.031067466194700338,-0.04238150592006699,-0.038354614407106996,-0.003986618750636338,0.02284780232214613,0.06775513320003927,0.06515865341712598,0.00316743403315668,-0.009819560430848,0.07634652416951404,-0.05705589182046422,-0.12359359224101825,-0.014464349341153584,0.010694000401785827,-0.019677401320397997,0.03249119098818164,-0.0030080460079216667,-0.03204552199181746,-0.017489571494853095,-0.043449663358546504,-0.05121174628775014,-0.066213584514544,-0.027741210199975996,-0.015962214339145357,0.020347999832336747,-0.0142005106736326,0.012914704563939635,-0.0017889821020183809,0.027498244849473507,0.0228488499355858,-0.0026081519088424236,0.12025550558858153,-0.03456170754381295,0.11144665935574316,-0.03988404990660308,0.0453846618208593,-0.008518166114521974,-0.0537128715416676,0.0036667923479997808,0.0212940679308805,0.026791142051722693,-0.009449149420615005,-0.017407327960414505,0.0015980596752825152,-0.019656840536321735,0.02841660206207841,0.012701463272400057,0.04720802654452645,-0.022391804485755704,-0.04404939806739077,-0.018148671531044512,0.008619421285892857,0.03740166548495877,-0.035359979588859274,0.04676238187961173,0.007681909985606629,0.040477114402394945,0.07798416742322022,-0.03607535308907298,-0.03884320365634557,-0.04035490784412953,0.02313889273908968,0.03699233267434567,-0.045346037366084196,-0.016199796635289976,1.0,-0.013495495145639786,0.001561014360702527,-0.09182640479677291,-0.07939263674217643,-0.023148739489197958,0.057607087855612304
SNP52,-0.002144726783451762,0.0009780536030974186,0.014193990730467591,-0.008866629478374737,-0.00815569166260568,0.027544058200520884,-0.044547840843820866,-0.0494166878777674,-0.048338840987269975,-0.029491144625732726,-0.031171803566344195,0.021201822671045607,0.024717863755853112,0.015755771467767687,-0.03884625179852088,0.015204112716047795,0.00496425575784764,-0.04994720882188212,-0.06233678226574476,-0.019271551147042397,-0.029121064501525528,0.0018211545722299036,-0.015024611061958895,0.058966853751734744,-0.03410276876047774,0.01494016821664905,-0.0009148805370619772,-0.021855410721440368,0.035105810020506535,0.07122928620646346,0.04590583208417557,0.0016356932067571241,0.014306724763707772,0.022938474098156976,-0.01315751229710464,-0.020871495400640108,0.00316649569961374,-0.0223756821330674,-0.02306756217218991,-0.005250870053688269,-0.023889852963321242,0.0022937054997498106,0.12533913563817425,-0.011503622918527209,-0.024909867425232296,0.05012610449648627,-0.0040949341274394415,-0.02989319684904138,0.005259145128841305,0.025433332060307144,-0.026657944317005983,-0.04283657015802195,-0.030206833947285527,-0.02532817444329479,-0.0015267394640144072,-0.067570662604649,-0.02820785946630699,-0.012124817361739275,0.056286870955837495,0.01940171975041316,-0.008890020271318395,-0.022119776159480943,0.01936478596776632,0.02106988544795722,0.02733763763847343,0.024831637170004948,-0.008047527404608363,0.0013127195868806309,0.0013705482282115632,0.03550149879943675,0.0016879090056245562,0.04792952448795661,0.002408851870104042,0.03585833446342727,-0.0476863549324545,-0.017899184394430463,0.005573404222091922,-0.013495495145639786,1.0,-0.011584918374138106,0.007196545187593996,0.052591263484792795,-0.0019658454241846357,-0.03797079592680791
SNP53,0.030045893168470717,0.0249018945459296,-0.02821666064211318,-0.0060647254650090035,0.011672222200484446,0.02489293584281334,-0.027959892313327423,0.04132160988123633,0.03829254319646288,0.03744255745395424,0.007844894320288114,0.007275201104135861,-0.04906600211950685,-0.03390557017059168,-0.010040030530086138,-0.04849304634364153,0.07274894041540998,0.031127914088900654,0.034271803655000266,0.005368435107429666,-0.062146441225411075,0.07518200316660431,-0.027902627180209784,0.1474931677917943,0.013640529940917495,-0.021428688843863664,0.008122425752307873,0.02589258669850935,-0.0016463311422041675,-0.024596137794171347,-0.006011054768828903,-0.04249119519828138,-0.04624581688082622,-0.012381362310967477,0.054733131447387645,-0.027301296087907316,0.012102007765306157,-0.027406710397084533,0.040276297028290775,0.024915276592542678,-0.0034521158802682077,0.018169300487919104,0.0010692888697880101,-0.005841020081987889,0.031542533985217044,0.014974114915403855,0.028617261853460266,-0.03319659858558384,0.003505547545604111,-0.010816741783504068,0.03002441770989876,0.07653206687610965,-0.01898549217622794,0.03439055702592645,-0.03212595113847964,0.007548270809432752,-0.03365580638130514,-0.03992474291021743,0.019714716728347983,-0.024337962590071337,-0.007639752471903344,-0.005956572992441371,-0.029505587542872767,0.026534586073252545,0.015486602060147216,-0.03471183074286338,0.027489660823657492,-0.03181419080884945,0.05829721007448443,-0.005136152315484837,-0.010959667940032072,0.05385794158131893,-0.001892978553698522,-0.007885056225038888,-0.022293419782198686,-0.046637080481202145,0.05331663695925339,0.001561014360702527,-0.011584918374138106,1.0,0.0347044362551214,-0.012990725720010341,0.07701522617575038,-0.04339139224312634
SNP54,0.0019393803949999343,0.06922351932702105,-0.08136804732859627,0.04068040569825301,-0.04143043089340958,0.06305938925517368,-0.04582092082395779,0.03160695906660492,0.03723996952710029,-0.02330869118165868,0.02011285391711466,-0.07232797859619863,0.008751790147960325,-0.010038345205493338,0.029750983019219617,-0.029001033213305338,-0.0886226414873088,-0.057909145653004694,-0.054790745763706114,0.0029006453733686475,-0.010121692336731868,-0.011318889095388628,0.0004253798614409261,0.06838537730034774,0.027863069260702557,0.0036683555487266174,0.001971118352617836,0.018433515844477083,-0.03157012124085621,-0.065427151224897,-0.04186517023771004,0.01279884663076137,-0.005505143670603102,-0.05466011171421722,-0.014365894935585367,-0.04351110892649841,0.028942749626052054,0.033823332788930134,-0.0178085950170807,0.008384111057689938,-0.004956627466529148,-0.0002572985322565779,-0.01464385907523072,0.03235211964031651,-0.015985008227758966,0.049497527183506924,-0.00796774059601181,0.011176302695875735,-0.0447105295610957,-0.03464830242289686,0.0867704649084263,-0.08550598031628626,-0.006587785078295849,0.08772757801229142,-0.004621684668861986,0.055344957602168184,0.08559348271005661,0.05728593632140055,0.01308468183164378,-0.014280046559843555,-0.013714031888587334,-0.03172708847184654,-0.0072786162090073235,0.03930222634504747,-0.03403772379820021,0.009171801445449683,-0.023921829637612874,0.026485805145182454,0.01431131455119694,-0.041848082109234616,-0.015145379221622169,0.005417764101245024,-9.688331398394567e-05,-0.09971950792161811,0.045043282454995844,0.0032186130977252996,-0.013152377319498499,-0.09182640479677291,0.007196545187593996,0.0347044362551214,1.0,0.8331135788621881,0.0652448209281597,-0.04273381830558577
SNP55,-0.009513980735403998,0.08119587335682141,-0.0683822420014883,0.024086258061532338,-0.10865255928090076,0.043428400252095316,-0.040019997468267884,0.0007842387222836817,0.002566078215675319,-0.01169681227418474,0.026909508746319005,-0.023979844616143536,-0.0196972768245944,-0.04731609664837329,0.011115988729965366,-0.02896351657757678,-0.09517003739948271,-0.10199843802834441,-0.10171601845918025,0.02181857418232667,0.030935811522025198,-0.02700904087878261,-0.03316323366774528,0.004839216761472377,0.04587885552956004,0.008535786390521945,0.05606072323573127,0.035090566970392534,-0.038587327433980675,-0.05829453313422672,-0.04801974890036169,0.0014371236111728606,0.01210988632736816,-0.06175352769712567,0.003946801149326637,-0.07727049933062526,0.04170009684287197,0.03226771679046572,-0.018826970905141627,-0.021893490659261428,-0.007360607827391553,0.022640757966492907,-0.02690714079752612,0.0357279327915833,0.0018830271908616002,0.038718157187972224,0.006247621817882561,0.020853979564987895,-0.0566316833698707,-0.07281790409369235,0.07763527247564438,-0.1198065860979567,-0.030257146916147087,0.07109219639489578,0.006523736286761392,0.03648960075634745,0.07648333876576655,0.042107643045838014,0.02703367288364474,-0.06350663912382715,0.0030660491539458946,0.018623177443821186,-0.029485613155651142,0.03279129999986508,-0.01926812127931938,0.007043258953537305,0.0005467745242858379,-0.0018230824172871466,0.031879223868156475,-0.06337470559147908,-0.009901260942357647,0.04156794252839602,0.028456752573685868,-0.09748387047850067,0.05216694068145136,-0.01963601623581142,-0.04614524655002615,-0.07939263674217643,0.052591263484792795,-0.012990725720010341,0.8331135788621881,1.0,0.035800478251416856,-0.08710621914779179
ACEID,0.020073627650008155,0.016807189982720162,0.056763626700882294,-0.041448873239219926,-0.06805369570599024,-0.06334871678757528,-0.07774737236067662,-0.0011058274691457615,0.0012360777670600044,-0.015616001482317501,0.04494449210442672,0.0023801976625858604,0.054701643310258986,0.059543281247363675,0.04283373967852879,-0.07943742764529893,-0.001442026990981387,0.05333394042411923,0.03293082220729401,-0.038056826776446555,-0.0033752126468154344,-0.002111572926158199,0.07541286765582467,0.10528037684426332,-0.020637950980221063,-0.0013535539899888005,0.00560165089764913,0.03803096530124333,0.08532274948106493,0.029442204550064233,0.06730891018203265,-0.019028097811615238,-0.003993415507626945,0.06881275670181639,0.02351947780580746,0.025647524366151572,-0.006177441415233933,0.015054514478338915,-0.046380731180769075,-0.0036158130068379107,-0.0719680203005416,-0.04010054654215072,-0.030653407945970945,-0.018656862942348897,-0.03741512048923453,-0.022436330145575625,-0.06442239135272722,0.00023119907689692705,-0.055887480022710205,-0.004029193510985164,-0.00235523435179292,0.04142928394644319,0.02406384539878781,0.001114523042623765,-0.008914265662196314,-0.013836945327915405,0.009441091021463779,0.0916964137755877,-0.006250280035025102,0.01909419986083549,0.03599548854828095,0.0072860739497226466,-0.046319601236252,0.028829472187626378,0.0006431910629433722,-0.04511897615296634,0.020276874277024508,-0.025525274225511343,-0.035015384076601305,-0.03712062353119727,0.017235060844546898,0.011610400633172858,-0.03364656036051719,-0.024329701709976267,0.07046662350939091,-0.05675279703200436,0.0671458652105098,-0.023148739489197958,-0.0019658454241846357,0.07701522617575038,0.0652448209281597,0.035800478251416856,1.0,-0.02333472951459332
label,0.03526236016730954,-0.01647820195719215,0.03105972727819536,-0.015792927540020377,-0.0009872241324336067,0.044326572515078065,0.0034356385495787484,-0.005566976876142497,0.004576568758438936,-0.06493270532134464,0.048112227155864495,0.025750841473624123,0.06783274011167141,0.05296903707563103,0.01302428910470203,0.037299599407493125,0.036330002198121235,-0.017343388472460638,-0.008203122743720438,0.028303750442150506,-0.0401822805655859,-0.139502152300276,0.06100666942387452,-0.2994414535947512,0.15515445890828025,0.059831934219518795,0.08545975187132525,-0.043981626651718383,0.10805253010332411,0.12160563737261908,0.13592984091166463,0.1173126204380822,0.08704984933102106,-0.02861134307123278,0.014736496170617598,0.3047660602929806,0.09901728959858233,0.052753796241539634,0.01942406924040536,-0.022282314094764867,-0.024084590446354057,0.024274924363650446,0.15086136884892778,-0.05125167950955649,-0.0025283047857086256,0.062252878840125696,0.05270583056505496,-0.01731485760383181,0.09365279496902383,0.04358362374693391,0.024438172641708476,-0.026886347067024873,0.019163494518894455,-0.06667486678767792,-0.03324277251354331,0.0052954597966967335,0.02458484240269098,0.04945049104619035,0.012506476228512956,0.22878834127266737,-0.010142483500944665,0.01580597154203453,0.0009804711724329016,0.014236586910379179,0.045003613219404326,-0.06449800110691672,0.0674456467858295,-0.06228830191897443,0.04533027389976033,-0.07894811528789586,0.003217962729651884,0.017589552820099254,0.024458252425183763,-0.014694601175729294,-0.03765003501811035,0.006127017041013987,0.01777198083445268,0.057607087855612304,-0.03797079592680791,-0.04339139224312634,-0.04273381830558577,-0.08710621914779179,-0.02333472951459332,1.0
